year,month,basin,BAY_SEG,segment,source,majbasin,h2oload,BAS_AREA,tnload,tpload,BODLOAD,tssload
2024,12,02300500,3,3,NPS,L. Manatee R.,3236285.3574,33466.897166,8417.5782146,1016.1936022,15794.036981,58060.352554
2022,1,02300530,3,3,NPS,L. Manatee R.,167443.77948,1929.2609834,193.2256906,53.148819605,1156.4653634,5414.1327047
2022,2,02300530,3,3,NPS,L. Manatee R.,131887.1728,1929.2609834,158.8356839,41.862693122,910.8904953,4264.4442082
2022,3,02300530,3,3,NPS,L. Manatee R.,166545.2252,1929.2609834,196.01357593,52.863606863,1150.2594183,5385.0788209
2022,4,02300530,3,3,NPS,L. Manatee R.,257442.98774,1929.2609834,358.49455364,81.715731432,1778.0529041,8324.1700818
2022,5,02300530,3,3,NPS,L. Manatee R.,388681.85648,1929.2609834,466.74158363,123.37264446,2684.4658297,12567.652005
2022,6,02300530,3,3,NPS,L. Manatee R.,703777.25425,1929.2609834,933.4427818,223.38799592,4860.700234,22755.95702
2022,7,02300530,3,3,NPS,L. Manatee R.,1127165.8853,1929.2609834,1428.8925347,357.08951128,7977.2310059,38111.619451
2022,8,02300530,3,3,NPS,L. Manatee R.,963140.7598,1929.2609834,1190.5089824,305.12586276,6816.3847333,32565.61842
2022,9,02300530,3,3,NPS,L. Manatee R.,4776086.1449,1929.2609834,5459.686982,1513.0783229,33801.539756,161488.54396
2022,10,02300530,3,3,NPS,L. Manatee R.,383307.23383,1929.2609834,459.93701817,121.43287389,2712.7598435,12960.345606
2022,11,02300530,3,3,NPS,L. Manatee R.,679926.70306,1929.2609834,776.44437835,215.81752274,4695.9742798,21984.772509
2022,12,02300530,3,3,NPS,L. Manatee R.,248992.79783,1929.2609834,287.47329628,79.033531946,1719.6909155,8050.9413616
2023,1,02300530,3,3,NPS,L. Manatee R.,227375.3035,1929.2609834,272.22934295,72.171859868,1570.3877672,7351.9605849
2023,2,02300530,3,3,NPS,L. Manatee R.,142984.23567,1929.2609834,176.1318139,45.385044292,987.53334752,4623.2570062
2023,3,02300530,3,3,NPS,L. Manatee R.,110231.50013,1929.2609834,135.84153544,34.988902743,761.32366489,3564.2289716
2023,4,02300530,3,3,NPS,L. Manatee R.,132720.22532,1929.2609834,170.51802384,42.127114758,916.64404666,4291.3801559
2023,5,02300530,3,3,NPS,L. Manatee R.,282738.16285,1929.2609834,404.95235108,89.744746919,1952.7562819,9142.0651105
2023,6,02300530,3,3,NPS,L. Manatee R.,650156.70665,1929.2609834,784.7063463,206.36814114,4490.3651505,21022.18846
2023,7,02300530,3,3,NPS,L. Manatee R.,611326.39003,1929.2609834,768.5457575,193.67002205,4326.507657,20670.106363
2023,8,02300530,3,3,NPS,L. Manatee R.,1266017.8006,1929.2609834,1707.561482,401.07821182,8959.9202611,42806.466435
2023,9,02300530,3,3,NPS,L. Manatee R.,652734.20952,1929.2609834,788.73531391,206.78814265,4619.5610095,22070.183387
2023,10,02300530,3,3,NPS,L. Manatee R.,305310.61718,1929.2609834,356.05113096,96.723313315,2160.7585482,10323.131855
2023,11,02300530,3,3,NPS,L. Manatee R.,203987.17306,1929.2609834,227.64444492,64.748165004,1408.8555631,6595.7280016
2023,12,02300530,3,3,NPS,L. Manatee R.,216402.96106,1929.2609834,233.74352413,68.689096572,1494.6063077,6997.1805013
2024,1,02300530,3,3,NPS,L. Manatee R.,360976.18916,1929.2609834,422.40959577,114.5785076,2493.1141729,11671.816041
2024,2,02300530,3,3,NPS,L. Manatee R.,414534.34307,1929.2609834,474.34526048,131.57855782,2863.0183289,13403.567161
2024,3,02300530,3,3,NPS,L. Manatee R.,295032.65927,1929.2609834,363.57746554,93.647178973,2037.6693155,9539.5957643
2024,4,02300530,3,3,NPS,L. Manatee R.,197277.48053,1929.2609834,253.46073701,62.618421879,1362.5144745,6378.7765812
2024,5,02300530,3,3,NPS,L. Manatee R.,156471.96943,1929.2609834,210.68182236,49.666225298,1080.6875809,5059.3698356
2024,6,02300530,3,3,NPS,L. Manatee R.,436663.84657,1929.2609834,491.238054,138.60274822,3015.857714,14119.10326
2024,7,02300530,3,3,NPS,L. Manatee R.,987578.21086,1929.2609834,1238.9218039,312.86772007,6989.3346024,33391.895055
2024,8,02300530,3,3,NPS,L. Manatee R.,10427632.907,1929.2609834,12216.21079,3303.5051782,73798.930249,352578.0742
2024,9,02300530,3,3,NPS,L. Manatee R.,2670135.6412,1929.2609834,3209.2033676,845.90692785,18897.20857,90282.357522
2024,10,02300530,3,3,NPS,L. Manatee R.,3560954.5695,1929.2609834,4266.1736554,1128.1210189,25201.753863,120402.63746
2024,11,02300530,3,3,NPS,L. Manatee R.,878095.81433,1929.2609834,998.25669833,278.71895974,6064.6468814,28392.379107
2024,12,02300530,3,3,NPS,L. Manatee R.,237381.61936,1929.2609834,269.50981463,75.347993841,1639.4972782,7675.505133
2022,1,203-3,3,3,NPS,L. Manatee R.,788524.54715,16590.972177,885.57637286,260.1060713,3793.7978684,14696.874746
2022,2,203-3,3,3,NPS,L. Manatee R.,627586.53795,16590.972177,737.20289743,207.01837296,3019.483006,11697.239831
2022,3,203-3,3,3,NPS,L. Manatee R.,760554.84479,16590.972177,872.05610712,250.87986596,3659.2283137,14175.562868
2022,4,203-3,3,3,NPS,L. Manatee R.,1125182.1418,16590.972177,1538.6160195,371.15738181,5413.5456235,20971.650236
2022,5,203-3,3,3,NPS,L. Manatee R.,1808387.8408,16590.972177,2117.7668759,596.52252854,8700.6269629,33705.544977
2022,6,203-3,3,3,NPS,L. Manatee R.,3845794.0848,16590.972177,4998.1388212,1268.5900446,18503.121373,71679.637835
2022,7,203-3,3,3,NPS,L. Manatee R.,4526030.8732,16590.972177,5715.2358236,1524.8014272,22183.888977,86597.740584
2022,8,203-3,3,3,NPS,L. Manatee R.,4323126.5517,16590.972177,5320.4535541,1456.443785,21189.373679,82715.518767
2022,9,203-3,3,3,NPS,L. Manatee R.,25104284.526,16590.972177,28530.411029,8457.5315427,123046.14714,480326.8868
2022,10,203-3,3,3,NPS,L. Manatee R.,1727604.7911,16590.972177,2062.8388271,582.0230407,8467.6826022,33054.717417
2022,11,203-3,3,3,NPS,L. Manatee R.,3505571.8986,16590.972177,3893.8736449,1156.3629027,16866.223435,65338.423886
2022,12,203-3,3,3,NPS,L. Manatee R.,1120873.5973,16590.972177,1259.4867462,369.73614693,5392.8160887,20891.345647
2023,1,203-3,3,3,NPS,L. Manatee R.,1050196.9303,16590.972177,1226.0314483,346.42244001,5052.7721552,19574.042176
2023,2,203-3,3,3,NPS,L. Manatee R.,679084.74246,16590.972177,816.8233999,224.00579041,3267.2543394,12657.086501
2023,3,203-3,3,3,NPS,L. Manatee R.,527996.6265,16590.972177,635.36202061,174.16721988,2540.32989,9841.0383216
2023,4,203-3,3,3,NPS,L. Manatee R.,659484.935,16590.972177,829.02942634,217.5405143,3172.9545386,12291.776485
2023,5,203-3,3,3,NPS,L. Manatee R.,1507639.0986,16590.972177,2122.9625023,497.3162653,7253.6460904,28100.054811
2023,6,203-3,3,3,NPS,L. Manatee R.,3327927.181,16590.972177,3918.1239398,1097.7642583,16011.528229,62027.401836
2023,7,203-3,3,3,NPS,L. Manatee R.,2471070.0287,16590.972177,3094.0130595,832.49346106,12111.703324,47279.633592
2023,8,203-3,3,3,NPS,L. Manatee R.,5075765.2076,16590.972177,6826.6225156,1710.0046927,24878.356996,97115.952371
2023,9,203-3,3,3,NPS,L. Manatee R.,2621167.2747,16590.972177,3152.2169107,883.06061388,12847.390007,50151.483726
2023,10,203-3,3,3,NPS,L. Manatee R.,1267747.1349,16590.972177,1470.4049512,427.09886318,6213.7361588,24256.139782
2023,11,203-3,3,3,NPS,L. Manatee R.,954321.45875,16590.972177,1034.6328545,314.79654793,4591.4901813,17787.072067
2023,12,203-3,3,3,NPS,L. Manatee R.,990140.43361,16590.972177,1037.1117342,326.61194779,4763.8246393,18454.682212
2024,1,203-3,3,3,NPS,L. Manatee R.,1829637.452,16590.972177,2085.216814,603.53201593,8802.8644008,34101.604775
2024,2,203-3,3,3,NPS,L. Manatee R.,2242342.63,16590.972177,2496.0756694,739.66870671,10788.496973,41793.789286
2024,3,203-3,3,3,NPS,L. Manatee R.,1472746.9845,16590.972177,1772.2224972,485.80660367,7085.7710018,27449.719913
2024,4,203-3,3,3,NPS,L. Manatee R.,904370.4334,16590.972177,1136.8716127,298.31948959,4351.1627316,16856.062417
2024,5,203-3,3,3,NPS,L. Manatee R.,670261.19751,16590.972177,884.90958476,221.09521823,3224.8019565,12492.629307
2024,6,203-3,3,3,NPS,L. Manatee R.,2367988.1123,16590.972177,2589.1118983,781.11466157,11393.010256,44135.62623
2024,7,203-3,3,3,NPS,L. Manatee R.,3997594.7848,16590.972177,4994.5356465,1346.7734543,19593.812187,76487.033746
2024,8,203-3,3,3,NPS,L. Manatee R.,68402117.893,16590.972177,79706.244892,23044.395831,335266.15961,1308755.7347
2024,9,203-3,3,3,NPS,L. Manatee R.,11922700.605,16590.972177,14260.063484,4016.709432,58437.92805,228120.1704
2024,10,203-3,3,3,NPS,L. Manatee R.,13834146.699,16590.972177,16492.301538,4660.6678614,67806.690466,264692.37188
2024,11,203-3,3,3,NPS,L. Manatee R.,3542294.9076,16590.972177,3916.120539,1168.4765112,17042.907438,66022.883826
2024,12,203-3,3,3,NPS,L. Manatee R.,1013407.4579,16590.972177,1118.798849,334.28690768,4875.7683795,18888.343462
2022,1,206-3C,3,3,NPS,Coastal MTB,226047.66846,1772.4499425,137.99312753,18.4259794,934.57410603,2417.3588882
2022,2,206-3C,3,3,NPS,Coastal MTB,177491.91226,1772.4499425,108.58033092,14.468020578,733.82462359,1898.1025312
2022,3,206-3C,3,3,NPS,Coastal MTB,207992.72821,1772.4499425,127.09345493,16.95425461,859.92755133,2224.278948
2022,4,206-3C,3,3,NPS,Coastal MTB,353876.04144,1772.4499425,218.18601219,28.84574167,1463.069216,3784.3584051
2022,5,206-3C,3,3,NPS,Coastal MTB,517285.05278,1772.4499425,316.4018473,42.165813039,2138.6693305,5531.8580748
2022,6,206-3C,3,3,NPS,Coastal MTB,853167.58907,1772.4499425,524.58542984,69.544837721,3527.3459898,9123.7935281
2022,7,206-3C,3,3,NPS,Coastal MTB,1407833.9745,1772.4499425,944.74665059,125.53326764,6367.8878202,16528.050027
2022,8,206-3C,3,3,NPS,Coastal MTB,1188377.373,1772.4499425,796.40488464,105.96483501,5375.2459002,13951.617185
2022,9,206-3C,3,3,NPS,Coastal MTB,5429633.4296,1772.4499425,3624.3293104,484.1477325,24559.214517,63744.201786
2022,10,206-3C,3,3,NPS,Coastal MTB,556783.56879,1772.4499425,372.56047131,49.647090511,2518.432834,6536.6704069
2022,11,206-3C,3,3,NPS,Coastal MTB,749963.53363,1772.4499425,457.59242854,61.132294419,3100.6579442,8020.1270209
2022,12,206-3C,3,3,NPS,Coastal MTB,312487.81801,1772.4499425,190.76597079,25.472034887,1291.9532643,3341.751806
2023,1,206-3C,3,3,NPS,Coastal MTB,294500.5285,1772.4499425,180.10694382,24.00582456,1217.5864057,3149.3953244
2023,2,206-3C,3,3,NPS,Coastal MTB,195958.07144,1772.4499425,120.01475855,15.973265339,810.17132663,2095.5800559
2023,3,206-3C,3,3,NPS,Coastal MTB,150690.40194,1772.4499425,92.292456831,12.283330594,623.01614804,1611.4865726
2023,4,206-3C,3,3,NPS,Coastal MTB,157480.44426,1772.4499425,96.662394244,12.836811994,651.08897789,1684.099439
2023,5,206-3C,3,3,NPS,Coastal MTB,318744.87312,1772.4499425,196.84938058,25.982070533,1317.8225056,3408.6648951
2023,6,206-3C,3,3,NPS,Coastal MTB,746807.93924,1772.4499425,456.9083264,60.875070278,3087.6114182,7986.381023
2023,7,206-3C,3,3,NPS,Coastal MTB,902041.50958,1772.4499425,605.0570073,80.432934772,4080.096976,10590.018046
2023,8,206-3C,3,3,NPS,Coastal MTB,1447057.6854,1772.4499425,974.41688338,129.03075434,6545.3037624,16988.538599
2023,9,206-3C,3,3,NPS,Coastal MTB,833074.28766,1772.4499425,557.63546387,74.283288661,3768.1457514,9780.3389829
2023,10,206-3C,3,3,NPS,Coastal MTB,431314.82078,1772.4499425,288.19044488,38.459335272,1950.9149826,5063.6602499
2023,11,206-3C,3,3,NPS,Coastal MTB,261659.35874,1772.4499425,159.47838573,21.328819654,1081.807492,2798.1911109
2023,12,206-3C,3,3,NPS,Coastal MTB,303065.5356,1772.4499425,184.43718379,24.703989887,1252.9976705,3240.9897044
2024,1,206-3C,3,3,NPS,Coastal MTB,505838.39101,1772.4499425,309.00398542,41.232753408,2091.3441191,5409.4472144
2024,2,206-3C,3,3,NPS,Coastal MTB,594740.27331,1772.4499425,362.91796578,48.479473814,2458.9010938,6360.165958
2024,3,206-3C,3,3,NPS,Coastal MTB,426335.18289,1772.4499425,261.11498116,34.752153609,1762.645132,4559.2381055
2024,4,206-3C,3,3,NPS,Coastal MTB,285794.40198,1772.4499425,175.42223281,23.296156068,1181.591695,3056.2918101
2024,5,206-3C,3,3,NPS,Coastal MTB,211488.77453,1772.4499425,130.14648076,17.239230244,874.38164584,2261.6657466
2024,6,206-3C,3,3,NPS,Coastal MTB,634860.65849,1772.4499425,387.08651484,51.749834424,2624.7752804,6789.2142662
2024,7,206-3C,3,3,NPS,Coastal MTB,1574929.2372,1772.4499425,1056.2857714,140.43276198,7123.6899301,18489.757807
2024,8,206-3C,3,3,NPS,Coastal MTB,17792067.81,1772.4499425,11890.783805,1586.4771348,80476.742253,208879.87658
2024,9,206-3C,3,3,NPS,Coastal MTB,4427371.2543,1772.4499425,2962.7349668,394.77835502,20025.801335,51977.587488
2024,10,206-3C,3,3,NPS,Coastal MTB,7019411.1367,1772.4499425,4696.5213975,625.90449786,31750.066763,82408.281463
2024,11,206-3C,3,3,NPS,Coastal MTB,1407523.1382,1772.4499425,858.62038387,114.73240368,5819.2800108,15052.08433
2024,12,206-3C,3,3,NPS,Coastal MTB,366277.19046,1772.4499425,223.42318753,29.856605077,1514.3406705,3916.9765737
2022,1,206-3E,3,3,NPS,Coastal MTB,928924.45886,8436.7805538,720.88438628,162.8640174,3600.7729031,16486.558749
2022,2,206-3E,3,3,NPS,Coastal MTB,726439.90018,8436.7805538,577.8525862,127.36333877,2815.8857088,12892.861177
2022,3,206-3E,3,3,NPS,Coastal MTB,887863.54246,8436.7805538,696.88135822,155.66499735,3441.6092233,15757.809276
2022,4,206-3E,3,3,NPS,Coastal MTB,1447294.1092,8436.7805538,1256.2797798,253.74736421,5610.1197051,25686.587463
2022,5,206-3E,3,3,NPS,Coastal MTB,2217983.811,8436.7805538,1761.3218606,388.86881548,8597.5301112,39364.794474
2022,6,206-3E,3,3,NPS,Coastal MTB,4070794.6498,8436.7805538,3429.6421668,713.71354728,15779.546904,72248.496109
2022,7,206-3E,3,3,NPS,Coastal MTB,4480865.9556,8436.7805538,4002.3287438,863.41761022,18818.756885,86363.184667
2022,8,206-3E,3,3,NPS,Coastal MTB,3938857.4436,8436.7805538,3466.4647985,758.97804456,16542.427595,75916.636683
2022,9,206-3E,3,3,NPS,Coastal MTB,18074705.47,8436.7805538,15209.05267,3482.8131787,75910.212752,348367.73556
2022,10,206-3E,3,3,NPS,Coastal MTB,1599445.1822,8436.7805538,1383.5976674,308.19693126,6717.3556034,30827.340296
2022,11,206-3E,3,3,NPS,Coastal MTB,3476510.5077,8436.7805538,2681.8052038,609.52046468,13475.934145,61701.136385
2022,12,206-3E,3,3,NPS,Coastal MTB,1308495.7772,8436.7805538,1015.7357945,229.41249635,5072.0982675,23223.193553
2023,1,206-3E,3,3,NPS,Coastal MTB,1234072.8565,8436.7805538,978.29342725,216.36427081,4783.6140602,21902.33496
2023,2,206-3E,3,3,NPS,Coastal MTB,817499.52223,8436.7805538,658.95390098,143.32840001,3168.8584576,14508.98808
2023,3,206-3E,3,3,NPS,Coastal MTB,635996.25942,8436.7805538,512.77461551,111.50627467,2465.3006771,11287.666715
2023,4,206-3E,3,3,NPS,Coastal MTB,731903.79649,8436.7805538,604.90587633,128.32129837,2837.0653102,12989.834453
2023,5,206-3E,3,3,NPS,Coastal MTB,1580031.2219,8436.7805538,1395.7037846,277.01954661,6124.6461494,28042.406805
2023,6,206-3E,3,3,NPS,Coastal MTB,3490971.7351,8436.7805538,2780.4480961,612.05588463,13531.989937,61957.794367
2023,7,206-3E,3,3,NPS,Coastal MTB,2376115.8563,8436.7805538,2111.9827394,457.85352532,9979.2198814,45796.713073
2023,8,206-3E,3,3,NPS,Coastal MTB,4377629.5702,8436.7805538,4057.5827507,843.52500151,18385.184344,84373.430208
2023,9,206-3E,3,3,NPS,Coastal MTB,2473097.9945,8436.7805538,2148.0203785,476.54100377,10386.525813,47665.924603
2023,10,206-3E,3,3,NPS,Coastal MTB,1199600.0998,8436.7805538,1020.9041954,231.15082255,5038.0847945,23120.81771
2023,11,206-3E,3,3,NPS,Coastal MTB,1110594.1247,8436.7805538,845.59573421,194.71531741,4304.9757088,19710.833437
2023,12,206-3E,3,3,NPS,Coastal MTB,1218031.9617,8436.7805538,910.56426304,213.55189512,4721.4350329,21617.64103
2024,1,206-3E,3,3,NPS,Coastal MTB,2225347.4514,8436.7805538,1740.8747359,390.15984841,8626.0736561,39495.484424
2024,2,206-3E,3,3,NPS,Coastal MTB,2665733.0001,8436.7805538,2058.7620467,467.37060433,10333.13211,47311.450675
2024,3,206-3E,3,3,NPS,Coastal MTB,1730605.9708,8436.7805538,1395.3082241,303.41911902,6708.3162965,30714.808656
2024,4,206-3E,3,3,NPS,Coastal MTB,1072422.471,8436.7805538,886.33869334,188.02285839,4157.0116252,19033.362621
2024,5,206-3E,3,3,NPS,Coastal MTB,806877.51392,8436.7805538,686.05285754,141.46609255,3127.6845609,14320.468591
2024,6,206-3E,3,3,NPS,Coastal MTB,2685511.353,8436.7805538,2054.0476322,470.83825123,10409.798578,47662.477042
2024,7,206-3E,3,3,NPS,Coastal MTB,4234957.9196,8436.7805538,3759.4905556,816.03361549,17785.991434,81623.609473
2024,8,206-3E,3,3,NPS,Coastal MTB,67749292.776,8436.7805538,57807.184205,13054.60441,284533.72239,1305784.3598
2024,9,206-3E,3,3,NPS,Coastal MTB,12887018.998,8436.7805538,11158.446226,2483.1983943,54122.948531,248381.45406
2024,10,206-3E,3,3,NPS,Coastal MTB,15120007.774,8436.7805538,13067.760032,2913.4727769,63501.062789,291419.56856
2024,11,206-3E,3,3,NPS,Coastal MTB,4483475.9509,8436.7805538,3449.7509871,786.06704594,17379.21589,79572.767151
2024,12,206-3E,3,3,NPS,Coastal MTB,1234957.8324,8436.7805538,949.50835611,216.51942952,4787.0444758,21918.041518
2022,1,206-3W,3,3,NPS,Coastal MTB,457032.18587,9927.6540195,738.98412077,129.03422025,4448.5076692,23974.482413
2022,2,206-3W,3,3,NPS,Coastal MTB,355186.18852,9927.6540195,576.7665925,100.27996779,3457.1930215,18631.959177
2022,3,206-3W,3,3,NPS,Coastal MTB,403090.38385,9927.6540195,653.03739671,113.80479314,3923.4669227,21144.863791
2022,4,206-3W,3,3,NPS,Coastal MTB,686721.767,9927.6540195,1132.8973359,193.88264213,6684.1836123,36023.281148
2022,5,206-3W,3,3,NPS,Coastal MTB,1023205.3721,9927.6540195,1661.0327097,288.88229631,9959.3356561,53674.161154
2022,6,206-3W,3,3,NPS,Coastal MTB,1594799.8096,9927.6540195,2616.4567673,450.26095808,15522.931214,83658.221824
2022,7,206-3W,3,3,NPS,Coastal MTB,3859847.8225,9927.6540195,6454.2755406,1119.2597624,37981.393636,205819.50567
2022,8,206-3W,3,3,NPS,Coastal MTB,3380083.8195,9927.6540195,5637.4225749,980.14014715,33260.454809,180236.9453
2022,9,206-3W,3,3,NPS,Coastal MTB,16896916.324,9927.6540195,27966.552846,4899.6850185,166267.80631,900997.94733
2022,10,206-3W,3,3,NPS,Coastal MTB,1764980.2948,9927.6540195,2934.9717872,511.80033935,17367.630647,94114.428468
2022,11,206-3W,3,3,NPS,Coastal MTB,1434450.9221,9927.6540195,2317.0204592,404.98954328,13962.180619,75246.819516
2022,12,206-3W,3,3,NPS,Coastal MTB,595475.30543,9927.6540195,962.88221777,168.1209641,5796.0391957,31236.776486
2023,1,206-3W,3,3,NPS,Coastal MTB,582530.89128,9927.6540195,945.37311389,164.4663585,5670.0451685,30557.75291
2023,2,206-3W,3,3,NPS,Coastal MTB,400958.00754,9927.6540195,652.60872447,113.20275782,3902.7115084,21033.005983
2023,3,206-3W,3,3,NPS,Coastal MTB,311150.72709,9927.6540195,506.4577819,87.847404825,3028.5753138,16321.996273
2023,4,206-3W,3,3,NPS,Coastal MTB,306151.16854,9927.6540195,500.52844408,86.435875923,2979.9122759,16059.735031
2023,5,206-3W,3,3,NPS,Coastal MTB,618177.19835,9927.6540195,1023.1951855,174.53040558,6017.0073198,32427.646953
2023,6,206-3W,3,3,NPS,Coastal MTB,1509524.4876,9927.6540195,2451.7744,426.18511612,14692.906687,79184.944514
2023,7,206-3W,3,3,NPS,Coastal MTB,3276887.9578,9927.6540195,5474.7661733,950.21591672,32244.994401,174734.2099
2023,8,206-3W,3,3,NPS,Coastal MTB,4318309.4664,9927.6540195,7268.7683129,1252.2022239,42492.714539,230266.15571
2023,9,206-3W,3,3,NPS,Coastal MTB,2596987.9013,9927.6540195,4321.5070753,753.06182912,25554.691346,138479.75118
2023,10,206-3W,3,3,NPS,Coastal MTB,1341145.2881,9927.6540195,2223.9957698,388.89874045,13197.04026,71514.182144
2023,11,206-3W,3,3,NPS,Coastal MTB,512884.60186,9927.6540195,826.61330061,144.80307235,4992.1453134,26904.325881
2023,12,206-3W,3,3,NPS,Coastal MTB,610841.17152,9927.6540195,981.47897043,172.45921994,5945.6023451,32042.821876
2024,1,206-3W,3,3,NPS,Coastal MTB,968093.29844,9927.6540195,1567.4867701,273.32246558,9422.9041098,50783.153736
2024,2,206-3W,3,3,NPS,Coastal MTB,1160356.9621,9927.6540195,1874.6576587,327.60440172,11294.296123,60868.70562
2024,3,206-3W,3,3,NPS,Coastal MTB,902140.63122,9927.6540195,1468.4077628,254.7020024,8780.9560041,47323.482602
2024,4,206-3W,3,3,NPS,Coastal MTB,614831.41177,9927.6540195,1005.1916881,173.58578729,5984.4412167,32252.137429
2024,5,206-3W,3,3,NPS,Coastal MTB,409729.51094,9927.6540195,673.34285202,115.67922258,3988.0886468,21493.131682
2024,6,206-3W,3,3,NPS,Coastal MTB,1275765.2541,9927.6540195,2057.7235455,360.18770641,12417.618917,66922.664514
2024,7,206-3W,3,3,NPS,Coastal MTB,3952130.715,9927.6540195,6601.4644449,1146.0195035,38889.469039,210740.32643
2024,8,206-3W,3,3,NPS,Coastal MTB,46430251.934,9927.6540195,77028.240871,13463.616997,456879.58604,2475810.431
2024,9,206-3W,3,3,NPS,Coastal MTB,12654286.826,9927.6540195,21046.12273,3669.4281012,124519.79229,674767.29108
2024,10,206-3W,3,3,NPS,Coastal MTB,28717047.614,9927.6540195,47745.988514,8327.228784,282579.402,1531285.3812
2024,11,206-3W,3,3,NPS,Coastal MTB,3586289.7091,9927.6540195,5790.2935102,1012.5197098,34907.032301,188125.56799
2024,12,206-3W,3,3,NPS,Coastal MTB,898710.83498,9927.6540195,1450.8408075,253.73366561,8747.5721959,47143.566193
2022,1,206-4,4,4,NPS,Coastal LTB,668903.66938,8368.81302,594.31222146,152.56230703,2987.5500452,12760.75762
2022,2,206-4,4,4,NPS,Coastal LTB,536922.48944,8368.81302,495.06911671,122.46028454,2398.0774527,10242.936407
2022,3,206-4,4,4,NPS,Coastal LTB,645177.03132,8368.81302,583.10678197,147.15077947,2881.578854,12308.121625
2022,4,206-4,4,4,NPS,Coastal LTB,977248.00235,8368.81302,1023.6456036,222.88891002,4364.7201341,18643.080406
2022,5,206-4,4,4,NPS,Coastal LTB,1558273.922,8368.81302,1433.172614,355.40822303,6959.778424,29727.383379
2022,6,206-4,4,4,NPS,Coastal LTB,3320270.7337,8368.81302,3331.4401518,757.28118454,14829.452183,63341.213398
2022,7,206-4,4,4,NPS,Coastal LTB,3645191.4176,8368.81302,3701.453069,880.5098173,17159.656037,73889.326762
2022,8,206-4,4,4,NPS,Coastal LTB,3543973.56,8368.81302,3520.295507,856.06025977,16683.175265,71837.604782
2022,9,206-4,4,4,NPS,Coastal LTB,20776171.898,8368.81302,19286.680484,5018.5631497,97803.358642,421140.3952
2022,10,206-4,4,4,NPS,Coastal LTB,1418513.8296,8368.81302,1373.1645384,342.64739759,6677.6217246,28753.779943
2022,11,206-4,4,4,NPS,Coastal LTB,2910106.5162,8368.81302,2562.2771628,663.73169131,12997.520049,55516.460142
2022,12,206-4,4,4,NPS,Coastal LTB,935494.54014,8368.81302,831.53082262,213.36585788,4178.2350487,17846.544469
2023,1,206-4,4,4,NPS,Coastal LTB,909824.40116,8368.81302,834.62119725,207.51106024,4063.5835251,17356.832069
2023,2,206-4,4,4,NPS,Coastal LTB,599473.06754,8368.81302,563.73010932,136.72670426,2677.4494923,11436.221484
2023,3,206-4,4,4,NPS,Coastal LTB,463044.23524,8368.81302,435.5908624,105.61026949,2068.11218,8833.5518603
2023,4,206-4,4,4,NPS,Coastal LTB,556107.4964,8368.81302,542.58181129,126.83596531,2483.7641831,10608.931146
2023,5,206-4,4,4,NPS,Coastal LTB,1328505.8099,8368.81302,1426.7609229,303.00313862,5933.5563162,25344.068829
2023,6,206-4,4,4,NPS,Coastal LTB,2976653.3218,8368.81302,2749.8186685,678.90956319,13294.740593,56785.981744
2023,7,206-4,4,4,NPS,Coastal LTB,1969732.3894,8368.81302,1985.6551297,475.79633211,9272.4706101,39927.176239
2023,8,206-4,4,4,NPS,Coastal LTB,3745352.0929,8368.81302,4015.5775013,904.70400845,17631.160148,75919.619282
2023,9,206-4,4,4,NPS,Coastal LTB,2013583.0749,8368.81302,1961.09545,486.38863158,9478.896719,40816.045234
2023,10,206-4,4,4,NPS,Coastal LTB,1015484.8487,8368.81302,959.06485502,245.2942181,4780.3719253,20584.239128
2023,11,206-4,4,4,NPS,Coastal LTB,802220.1306,8368.81302,692.44481684,182.96887799,3582.9864554,15304.052157
2023,12,206-4,4,4,NPS,Coastal LTB,859961.00081,8368.81302,721.74037389,196.13830846,3840.8767128,16405.581844
2024,1,206-4,4,4,NPS,Coastal LTB,1699954.0771,8368.81302,1528.7570711,387.72236978,7592.5699205,32430.233135
2024,2,206-4,4,4,NPS,Coastal LTB,2157728.1721,8368.81302,1903.1795717,492.13063546,9637.1438714,41163.245881
2024,3,206-4,4,4,NPS,Coastal LTB,1328885.9729,8368.81302,1250.0978155,303.08984549,5935.2542527,25351.321245
2024,4,206-4,4,4,NPS,Coastal LTB,764074.08784,8368.81302,745.49022487,174.26859938,3412.6133255,14576.335405
2024,5,206-4,4,4,NPS,Coastal LTB,530160.20641,8368.81302,539.0524461,120.91795558,2367.8748093,10113.931502
2024,6,206-4,4,4,NPS,Coastal LTB,2226877.1301,8368.81302,1935.5188064,507.90200141,9945.9865075,42482.409062
2024,7,206-4,4,4,NPS,Coastal LTB,2875586.5016,8368.81302,2893.4563413,694.60882986,13536.758326,58289.161339
2024,8,206-4,4,4,NPS,Coastal LTB,76508066.723,8368.81302,72542.541558,18480.813799,360159.99124,1550845.7292
2024,9,206-4,4,4,NPS,Coastal LTB,10779888.307,8368.81302,10450.117411,2603.9229209,50746.080046,218512.17077
2024,10,206-4,4,4,NPS,Coastal LTB,11812929.867,8368.81302,11419.780045,2853.4580293,55609.099793,239452.29069
2024,11,206-4,4,4,NPS,Coastal LTB,2951924.2787,8368.81302,2589.0420282,673.26940896,13184.292322,56314.222745
2024,12,206-4,4,4,NPS,Coastal LTB,841547.17054,8368.81302,737.25466162,191.93851624,3758.6343182,16054.298938
